doctype,item_name,valuation_rate,image,item_group,item_code,stock_uom,standard_rate,opening_stock,warehouse
Item,"Cold Pressed Olive Oil, 225 ml + Onion Biotin Shampoo, 300 ml",900,https://www.bigbasket.com/media/uploads/p/l/1221004_1-soulflower-cold-pressed-olive-oil-225-ml-onion-biotin-shampoo-300-ml.jpg,Beauty & Hygiene,ITEM3143,kg,900,128,Stores-WH
Item,"Cold Pressed Olive Oil, 225 ml + Onion Biotin Shampoo, 300 ml",900,https://www.bigbasket.com/media/uploads/p/l/1221006_1-soulflower-cold-pressed-olive-oil-225-ml-onion-biotin-shampoo-300-ml.jpg,Beauty & Hygiene,ITEM3144,kg,900,91,Stores-WH
Item,Cold Pressed Olive Oil 225 ml + Onion Biotin Shampoo - Restores Shine 300 ml,900,https://www.bigbasket.com/media/uploads/p/l/1220807_1-soulflower-cold-pressed-olive-oil-225-ml-onion-biotin-shampoo-restores-shine-300-ml.jpg,Beauty & Hygiene,ITEM3145,kg,900,330,Stores-WH
Item,Mesmerising Lip Color,250,https://www.bigbasket.com/media/uploads/p/l/40138548_1-coloressence-mesmerising-lip-color.jpg,Beauty & Hygiene,ITEM3146,kg,250,860,Stores-WH
Item,Karela Jamun Juice,189,https://www.bigbasket.com/media/uploads/p/l/40220758_8-indisecrets-karela-jamun-juice.jpg,Beauty & Hygiene,ITEM3147,kg,189,922,Stores-WH
Item,Karela Jamun Juice,378,https://www.bigbasket.com/media/uploads/p/l/1216071_4-indisecrets-karela-jamun-juice.jpg,Beauty & Hygiene,ITEM3148,kg,378,262,Stores-WH
Item,PhotoReady Blurring Powder,1375,https://www.bigbasket.com/media/uploads/p/l/40234839_1-revlon-photoready-blurring-powder.jpg,Beauty & Hygiene,ITEM3149,kg,1375,853,Stores-WH
Item,Pure Colors Matte Lip Color,325,https://www.bigbasket.com/media/uploads/p/l/40151213_2-lotus-makeup-pure-colors-matte-lip-color.jpg,Beauty & Hygiene,ITEM3150,kg,325,307,Stores-WH
Item,Khaas Shampoo Bar - Beer,295,https://www.bigbasket.com/media/uploads/p/l/40202109_2-stonesoup-khaas-shampoo-bar-beer.jpg,Beauty & Hygiene,ITEM3151,kg,295,354,Stores-WH
Item,"Apple Cider Vinegar With 2X Mother - Raw & Unfiltered, For Weight Management",549,https://www.bigbasket.com/media/uploads/p/l/40219061_2-dr-morepen-apple-cider-vinegar-with-2x-mother-raw-unfiltered-for-weight-management.jpg,Beauty & Hygiene,ITEM3152,kg,549,986,Stores-WH
Item,Lip Tint Liquid Lipstick - Waterproof & Long Lasting,180,https://www.bigbasket.com/media/uploads/p/l/40258401_1-juice-sparkling-nude-_-m-91-waterproof-long-lasting-liptint-liquid-lipstick.jpg,Beauty & Hygiene,ITEM3153,kg,180,204,Stores-WH
Item,Lavender Himalayan Pink Rock Aroma Bath Salt - 100% Natural & Organic,450,https://www.bigbasket.com/media/uploads/p/l/40147523_2-soulflower-lavender-himalayan-pink-rock-aroma-bath-salt-100-natural-organic.jpg,Beauty & Hygiene,ITEM3154,kg,450,833,Stores-WH
Item,Radiant Platinum Cellular Anti-Ageing Facial Kit,1550,https://www.bigbasket.com/media/uploads/p/l/40142426_1-lotus-herbals-radiant-platinum-cellular-anti-ageing-facial-kit.jpg,Beauty & Hygiene,ITEM3155,kg,1550,325,Stores-WH
Item,"Cleansing Shampoo - with Maple, Sugarcane & Blueberry Extracts",675,https://www.bigbasket.com/media/uploads/p/l/40175699_5-arata-zero-chemicals-natural-cleansing-shampoo.jpg,Beauty & Hygiene,ITEM3156,kg,675,888,Stores-WH
Item,Organic - Mustard Oil,400,https://www.bigbasket.com/media/uploads/p/l/40112945_2-organic-tattva-organic-mustard-oil.jpg,"Foodgrains, Oil & Masala",ITEM3157,kg,400,818,Stores-WH
Item,"Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",156,https://www.bigbasket.com/media/uploads/p/l/1205664_1-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg,Snacks & Branded Foods,ITEM3158,kg,156,249,Stores-WH
Item,"Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",312,https://www.bigbasket.com/media/uploads/p/l/1205665_1-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg,Snacks & Branded Foods,ITEM3159,kg,312,557,Stores-WH
Item,"Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",520,https://www.bigbasket.com/media/uploads/p/l/1205666_1-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg,Snacks & Branded Foods,ITEM3160,kg,520,321,Stores-WH
Item,"Nutrition Energy Bar - Tropical Mango, Ginger & Sesame Seeds",52,https://www.bigbasket.com/media/uploads/p/l/40130164_14-gooddiet-nutrition-energy-bar-tropical-mango-ginger-sesame-seeds.jpg,Snacks & Branded Foods,ITEM3161,kg,52,142,Stores-WH
Item,Macadamia Nuts,600,https://www.bigbasket.com/media/uploads/p/l/40112530_6-bb-royal-macadamia-nuts.jpg,"Foodgrains, Oil & Masala",ITEM3162,kg,600,511,Stores-WH
Item,2X Intense Kajal,140,https://www.bigbasket.com/media/uploads/p/l/40209908_3-blue-heaven-2x-intense-kajal.jpg,Beauty & Hygiene,ITEM3163,kg,140,142,Stores-WH
Item,Intense Long-Wear Lip Color,475,https://www.bigbasket.com/media/uploads/p/l/40138491_1-coloressence-intense-long-wear-lip-color.jpg,Beauty & Hygiene,ITEM3164,kg,475,61,Stores-WH
Item,Monochrome Glitter Eye Shadow Pigment,299,https://www.bigbasket.com/media/uploads/p/l/40213845_1-miss-rose-monochrome-glitter-eye-shadow-pigment.jpg,Beauty & Hygiene,ITEM3165,kg,299,99,Stores-WH
Item,Absolute Spotlight Lip Gloss,675,https://www.bigbasket.com/media/uploads/p/l/40209290_1-lakme-absolute-spotlight-lip-gloss.jpg,Beauty & Hygiene,ITEM3166,kg,675,341,Stores-WH
Item,Skin Defense Mud Face Pack,305,https://www.bigbasket.com/media/uploads/p/l/20001504_4-vlcc-skin-defense-mud-face-pack.jpg,Beauty & Hygiene,ITEM3167,kg,305,233,Stores-WH
Item,De-Tan Bodywash For Men,250,https://www.bigbasket.com/media/uploads/p/l/40187408_1-beardo-de-tan-bodywash-for-men.jpg,Beauty & Hygiene,ITEM3168,kg,250,475,Stores-WH
Item,Biotin & Collagen Volumizing Hair Shampoo + Hair Conditioner,1348,https://www.bigbasket.com/media/uploads/p/l/40140616_4-stbotanica-biotin-collagen-volumizing-hair-shampoo-biotin-collagen-hair-conditioner.jpg,Beauty & Hygiene,ITEM3169,kg,1348,143,Stores-WH
Item,Revitalift Crystal Micro-Essence,799,https://www.bigbasket.com/media/uploads/p/l/40192791_1-loreal-paris-revitalift-crystal-micro-essence.jpg,Beauty & Hygiene,ITEM3170,kg,799,257,Stores-WH
Item,Dates/Kharjura - Mazafati,210,https://www.bigbasket.com/media/uploads/p/l/40128190_3-bb-royal-dates-mazafati.jpg,"Foodgrains, Oil & Masala",ITEM3171,kg,210,334,Stores-WH
Item,"100% Organic Aloe Vera Gel - With Green Tea, Non Sticky, Moisturising, Paraben-free",360,https://www.bigbasket.com/media/uploads/p/l/40253835_1-boroplus-100-organic-aloe-vera-gel-with-green-tea-non-sticky-moisturising-paraben-free.jpg,Beauty & Hygiene,ITEM3172,kg,360,681,Stores-WH
Item,Bold Matt Lipliner 12 Colour - Multicolour,799,https://www.bigbasket.com/media/uploads/p/l/40205395_1-swiss-beauty-bold-matt-lipliner-12-colour-multicolour.jpg,Beauty & Hygiene,ITEM3173,kg,799,349,Stores-WH
Item,Anytime Moisturizing Cream,650,https://www.bigbasket.com/media/uploads/p/l/40078412_3-kaya-clinic-anytime-moisturizing-cream.jpg,Beauty & Hygiene,ITEM3174,kg,650,545,Stores-WH
Item,Ultra Sensual Deodorant,630,https://www.bigbasket.com/media/uploads/p/l/1220393_1-wild-stone-ultra-sensual-deodorant.jpg,Beauty & Hygiene,ITEM3175,kg,630,77,Stores-WH
Item,Ultra Sensual Deodorant,315,https://www.bigbasket.com/media/uploads/p/l/40194965_2-wild-stone-ultra-sensual-deodorant.jpg,Beauty & Hygiene,ITEM3176,kg,315,549,Stores-WH
Item,"Elbow & Foot Cream - All Skin Types, With Shea Butter & Coconut Oil",390,https://www.bigbasket.com/media/uploads/p/l/40141593_2-kaya-clinic-deep-nourish-elbow-foot-cream.jpg,Beauty & Hygiene,ITEM3177,kg,390,353,Stores-WH
Item,Kasuri Methi,40,https://www.bigbasket.com/media/uploads/p/l/40195268_1-natureland-organics-kasuri-methi.jpg,"Foodgrains, Oil & Masala",ITEM3178,kg,40,677,Stores-WH
Item,"Sweet Potato Chips - Mexican Twist Flavour, 50% Less Fat",40,https://www.bigbasket.com/media/uploads/p/l/40232320_1-ego-sweet-potato-chips-mexican-twist-flavour-50-less-fat.jpg,Gourmet & World Food,ITEM3179,kg,40,320,Stores-WH
Item,Popxo Makeup Collection - Mini Lip Kit,349,https://www.bigbasket.com/media/uploads/p/l/40234781_1-myglal-popxo-makeup-collection-mini-lip-kit.jpg,Beauty & Hygiene,ITEM3180,kg,349,520,Stores-WH
Item,"Intense Kajal  - Water & Smudge Proof, Lasts Up To 12 Hours",198,https://www.bigbasket.com/media/uploads/p/l/1216184_2-gala-of-london-intense-kajal-water-smudge-proof-lasts-up-to-12-hours.jpg,Beauty & Hygiene,ITEM3181,kg,198,748,Stores-WH
Item,"Intense Kajal - Water & Smudge Proof, Lasts Up To 12 Hours",99,https://www.bigbasket.com/media/uploads/p/l/40235170_1-gala-of-london-intense-kajal-water-smudge-proof-lasts-up-to-12-hours.jpg,Beauty & Hygiene,ITEM3182,kg,99,543,Stores-WH
Item,"Eau De Parfum - Yin, For Men",499,https://www.bigbasket.com/media/uploads/p/l/40121428_3-engage-eau-de-parfum-yin-for-men.jpg,Beauty & Hygiene,ITEM3183,kg,499,385,Stores-WH
Item,"Perfumed Deo Spray - Charming, For Women",225,https://www.bigbasket.com/media/uploads/p/l/40016527_6-enchanteur-perfumed-deo-spray-charming-for-women.jpg,Beauty & Hygiene,ITEM3184,kg,225,81,Stores-WH
Item,Charming Perfumed Deo Spray For Women,450,https://www.bigbasket.com/media/uploads/p/l/1212836_2-enchanteur-charming-perfumed-deo-spray-for-women.jpg,Beauty & Hygiene,ITEM3185,kg,450,244,Stores-WH
Item,Charming Perfumed Deo Spray - For Women,675,https://www.bigbasket.com/media/uploads/p/l/1213519_3-enchanteur-charming-perfumed-deo-spray-for-women.jpg,Beauty & Hygiene,ITEM3186,kg,675,857,Stores-WH
Item,Ecostay Insta Smooth Perfecting Primer,695,https://www.bigbasket.com/media/uploads/p/l/40151207_2-lotus-makeup-ecostay-insta-smooth-perfecting-primer.jpg,Beauty & Hygiene,ITEM3187,kg,695,938,Stores-WH
Item,Matte Power Lipcolor,395,https://www.bigbasket.com/media/uploads/p/l/40228124_1-miss-claire-matte-power-lipcolor.jpg,Beauty & Hygiene,ITEM3188,kg,395,439,Stores-WH
Item,"Stool - Comfi, Matte Brown, Durable & Non- Slip",299,https://www.bigbasket.com/media/uploads/p/l/40228370_1-polyset-stool-comfi-matte-brown-durable-non-slip.jpg,Cleaning & Household,ITEM3189,kg,299,371,Stores-WH
Item,Glory Foot Scrub,250,https://www.bigbasket.com/media/uploads/p/l/40149782_2-inatur-glory-foot-scrub.jpg,Beauty & Hygiene,ITEM3190,kg,250,581,Stores-WH
Item,Jannatul Firdaus Concentrated Oriental Perfume Free From Alcohol For Unisex,500,https://www.bigbasket.com/media/uploads/p/l/40159252_5-ajmal-jannatul-firdaus-concentrated-oriental-perfume-free-from-alcohol-for-unisex.jpg,Beauty & Hygiene,ITEM3191,kg,500,695,Stores-WH
Item,De-Tan Facewash For Men,275,https://www.bigbasket.com/media/uploads/p/l/40180397_2-beardo-de-tan-facewash-for-men.jpg,Beauty & Hygiene,ITEM3192,kg,275,711,Stores-WH
Item,Pure Neem Skin Purifying Face Wash,130,https://www.bigbasket.com/media/uploads/p/l/40170458_6-joy-pure-neem-skin-purifying-face-wash.jpg,Beauty & Hygiene,ITEM3193,kg,130,275,Stores-WH
Item,Pure Neem Skin Purifying Face Wash,260,https://www.bigbasket.com/media/uploads/p/l/1213614_1-joy-pure-neem-skin-purifying-face-wash.jpg,Beauty & Hygiene,ITEM3194,kg,260,309,Stores-WH
Item,"Max Sunscreen Spray - SPF 50, UVA/UVB Protection, Non Greasy",399,https://www.bigbasket.com/media/uploads/p/l/40225197_1-beardo-max-sunscreen-spray-spf-50-uvauvb-protection-non-greasy.jpg,Beauty & Hygiene,ITEM3195,kg,399,291,Stores-WH
Item,"Safe Sun SPF 25 PA +++ UV Protect Body Lotion - Normal to Dry Skin, Nourishing Whitening Milk, Calendula Extracts, With Vitamin B3 & E",299,https://www.bigbasket.com/media/uploads/p/l/40142259_1-lotus-herbals-safe-sun-uv-protect-body-lotion-nourishing-whitening-milk-pa-spf-25.jpg,Beauty & Hygiene,ITEM3196,kg,299,735,Stores-WH
Item,Orosa Matt Blush Stick No. 204,1195,https://www.bigbasket.com/media/uploads/p/l/40167309_1-chambor-orosa-matt-blush-stick-no-204.jpg,Beauty & Hygiene,ITEM3197,kg,1195,372,Stores-WH
Item,Faces Canada Magneteyes Kajal + Makeup Fixer Combo,838,https://www.bigbasket.com/media/uploads/p/l/1221224_1-faces-faces-canada-magneteyes-kajal-makeup-fixer-combo.jpg,Beauty & Hygiene,ITEM3198,kg,838,847,Stores-WH
Item,Nutranite Skin Renewal Nutritive Night Creme,455,https://www.bigbasket.com/media/uploads/p/l/286770_3-lotus-herbals-nutranite-skin-renewal-nutritive-night-creme.jpg,Beauty & Hygiene,ITEM3199,kg,455,649,Stores-WH
Item,Honey & Almonds Nourishing Skin Cream,330,https://www.bigbasket.com/media/uploads/p/l/1214356_1-joy-honey-almonds-nourishing-skin-cream.jpg,Beauty & Hygiene,ITEM3200,kg,330,340,Stores-WH
Item,Honey & Almonds Nourishing Skin Cream - With Wheatgerm Oil & Natural Screen,165,https://www.bigbasket.com/media/uploads/p/l/40157238_2-joy-honey-almonds-nourishing-skin-cream.jpg,Beauty & Hygiene,ITEM3201,kg,165,220,Stores-WH
Item,"Hi-Definition Liquid Concealer - Hydrating, Full-Coverage, Weightless",299,https://www.bigbasket.com/media/uploads/p/l/40231027_1-bella-voste-hi-definition-liquid-concealer-hydrating-full-coverage-weightless.jpg,Beauty & Hygiene,ITEM3202,kg,299,287,Stores-WH
Item,Pure Strawberry Glycerine Soap,250,https://www.bigbasket.com/media/uploads/p/l/40147520_1-soulflower-pure-strawberry-glycerin-soap-cold-processed-100-natural-organic.jpg,Beauty & Hygiene,ITEM3203,kg,250,781,Stores-WH
Item,"Bio Pineapple Oil Control Foaming Face Cleanser - For Normal to Oily Skin, 100% Botanical Extracts",149,https://www.bigbasket.com/media/uploads/p/l/100012996_14-biotique-bio-pineapple-fresh-foaming-cleansing-gel-for-normal-to-oily-skin.jpg,Beauty & Hygiene,ITEM3204,kg,149,274,Stores-WH
Item,Beard & Mustache Wax - Extra Strong,450,https://www.bigbasket.com/media/uploads/p/l/40157262_1-beardo-beard-mustache-wax-extra-strong.jpg,Beauty & Hygiene,ITEM3205,kg,450,691,Stores-WH
Item,Kolkata/Bengali Japani Puti Fish - Whole Cleaned,263,https://www.bigbasket.com/media/uploads/p/l/40093196_2-fresho-japani-puti-fish.jpg,"Eggs, Meat & Fish",ITEM3206,kg,263,153,Stores-WH
Item,"Crispy Fish Fillet - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",362,https://www.bigbasket.com/media/uploads/p/l/40250800_1-fresho-crispy-fish-fillet-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM3207,kg,362,719,Stores-WH
Item,"Crispy Fish Fillet - Crunchy Outside, Juicy Inside, With Natural Ingredients, No Preservatives",674,https://www.bigbasket.com/media/uploads/p/l/40250799_1-fresho-crispy-fish-fillet-crunchy-outside-juicy-inside-with-natural-ingredients-no-preservatives.jpg,"Eggs, Meat & Fish",ITEM3208,kg,674,563,Stores-WH
Item,Street Wear Compact,340,https://www.bigbasket.com/media/uploads/p/l/40153083_2-street-wear-street-wear-compact.jpg,Beauty & Hygiene,ITEM3209,kg,340,870,Stores-WH
Item,"Cocoacaress SPF 20 Daily Hand & Body Lotion - Normal to Dry Skin, Cocoa Butter",260,https://www.bigbasket.com/media/uploads/p/l/40142262_1-lotus-herbals-cocoacaress-daily-hand-body-lotion-spf-20.jpg,Beauty & Hygiene,ITEM3210,kg,260,392,Stores-WH
Item,Body Lovin' Shower Cream - Coffee Wake-A-Ccino,380,https://www.bigbasket.com/media/uploads/p/l/40216888_1-plum-body-lovin-shower-cream-coffee-wake-a-ccino.jpg,Beauty & Hygiene,ITEM3211,kg,380,382,Stores-WH
Item,By Salman Khan Perfumed Deodorant Body Spray - Macho 200 ml + Swag 200 ml,498,https://www.bigbasket.com/media/uploads/p/l/1214991_1-frsh-by-salman-khan-perfumed-deodorant-body-spray-macho-200-ml-swag-200-ml.jpg,Beauty & Hygiene,ITEM3212,kg,498,334,Stores-WH
Item,De-tan Tan Removing & Lightening Your Skin Face Pack - Lightens Blemishes,250,https://www.bigbasket.com/media/uploads/p/l/40246790_1-jeva-de-tan-tan-removing-lightening-your-skin-face-pack-lightens-blemishes.jpg,Beauty & Hygiene,ITEM3213,kg,250,240,Stores-WH
Item,"Eau De Parfum - Pure, Long Lasting & Warm Fragrance, For Men",1495,https://www.bigbasket.com/media/uploads/p/l/40235429_2-one8-by-virat-kohli-eau-de-parfum-pure-long-lasting-warm-fragrance-for-men.jpg,Beauty & Hygiene,ITEM3214,kg,1495,84,Stores-WH
Item,Ultime Pro Xpert Cover Compact,899,https://www.bigbasket.com/media/uploads/p/l/40046786_2-faces-ultime-pro-xpert-cover-compact.jpg,Beauty & Hygiene,ITEM3215,kg,899,503,Stores-WH
Item,"Activated Charcoal Foaming Face Wash - Tea Tree Oil, Built-In Face Brush for Deep Cleansing, No Parabens & Sulphate",399,https://www.bigbasket.com/media/uploads/p/l/40192773_2-wow-skin-science-charcoal-face-wash-with-built-in-face-brush-for-deep-cleansing-no-parabens.jpg,Beauty & Hygiene,ITEM3216,kg,399,455,Stores-WH
Item,"3D Studio Effect Eyelashes - Pixie, Premium Quality, Cruelty-Free",129,https://www.bigbasket.com/media/uploads/p/l/40233755_1-swiss-beauty-3d-studio-effect-eyelashes-pixie-premium-quality-cruelty-free.jpg,Beauty & Hygiene,ITEM3217,kg,129,500,Stores-WH
Item,Faces Canada Sindoor Combo - Maroon & Red,298,https://www.bigbasket.com/media/uploads/p/l/1221221_1-faces-faces-canada-sindoor-combo-maroon-red.jpg,Beauty & Hygiene,ITEM3218,kg,298,476,Stores-WH
Item,Pearl Eyeliner,165,https://www.bigbasket.com/media/uploads/p/l/40149241_2-miss-claire-pearl-eyeliner.jpg,Beauty & Hygiene,ITEM3219,kg,165,398,Stores-WH
Item,Absolute Argan Oil Serum Foundation - Cool Ivory,800,https://www.bigbasket.com/media/uploads/p/l/40191153_2-lakme-absolute-argan-oil-serum-foundation-cool-ivory.jpg,Beauty & Hygiene,ITEM3220,kg,800,807,Stores-WH
Item,Xpressglow Daily Beauty Cream,365,https://www.bigbasket.com/media/uploads/p/l/40151298_2-lotus-makeup-xpressglow-daily-beauty-cream.jpg,Beauty & Hygiene,ITEM3221,kg,365,609,Stores-WH
Item,Kajal Pencil,145,https://www.bigbasket.com/media/uploads/p/l/40066942_3-coloressence-kajal-pencil.jpg,Beauty & Hygiene,ITEM3222,kg,145,156,Stores-WH
Item,Cold Pressed Bhringraj Cooling Oil For Hair Fall & Damage Control,700,https://www.bigbasket.com/media/uploads/p/l/1221016_1-soulflower-cold-pressed-bhringraj-cooling-oil-for-hair-fall-damage-control-225-ml.jpg,Beauty & Hygiene,ITEM3223,kg,700,592,Stores-WH
Item,Cold Pressed Bhringraj Cooling Oil For Hair Fall & Damage Control,350,https://www.bigbasket.com/media/uploads/p/l/40079225_5-soulflower-cold-pressed-bhringraj-cooling-oil-for-hair-fall-damage-control.jpg,Beauty & Hygiene,ITEM3224,kg,350,80,Stores-WH
Item,Cold Pressed Bhringraj Cooling Oil For Hair Fall & Damage Control,700,https://www.bigbasket.com/media/uploads/p/l/1220834_1-soulflower-cold-pressed-bhringraj-cooling-oil-for-hair-fall-damage-control.jpg,Beauty & Hygiene,ITEM3225,kg,700,352,Stores-WH
Item,"Bio Carrot 40+ SPF UVA/UVB Sunscreen Ultra Soothing Face Cream - For All Skin Types, 100% Botanical Extracts",220,https://www.bigbasket.com/media/uploads/p/l/40120565_8-biotique-sunscreen-bio-carrot-40-spf-for-all-skintypes.jpg,Beauty & Hygiene,ITEM3226,kg,220,393,Stores-WH
Item,Longwear Eye Pencil,399,https://www.bigbasket.com/media/uploads/p/l/40046803_5-faces-longwear-eye-pencil.jpg,Beauty & Hygiene,ITEM3227,kg,399,333,Stores-WH
Item,"Choco Body Butter - 72 Hrs Intense Non-Sticky Moisture, Reduces Stretch Marks, Heals Dry Skin",645,https://www.bigbasket.com/media/uploads/p/l/40193657_1-mcaffeine-naked-rich-deep-moisturizing-choco-body-butter.jpg,Beauty & Hygiene,ITEM3228,kg,645,503,Stores-WH
Item,Natural Soft Vanilla Lip Care,160,https://www.bigbasket.com/media/uploads/p/l/40007314_5-himalaya-natural-soft-vanilla-lip-care.jpg,Beauty & Hygiene,ITEM3229,kg,160,249,Stores-WH
Item,"Body Polishing Kit - Coffee Body Scrub & Choco Body Butter, Exfoliation, Tan Removal, Moisturization",1094,https://www.bigbasket.com/media/uploads/p/l/1220191_1-mcaffeine-body-polishing-kit-set-of-2.jpg,Beauty & Hygiene,ITEM3230,kg,1094,492,Stores-WH
Item,"Super Lustrous Bold Matte Lipstick - Creamy, Moisturising, No Caking",699,https://www.bigbasket.com/media/uploads/p/l/40230395_1-revlon-super-lustrous-bold-matte-lipstick-creamy-moisturising-no-caking.jpg,Beauty & Hygiene,ITEM3231,kg,699,899,Stores-WH
Item,Beard Growth Oil - Almond & Thyme Hair Oil,350,https://www.bigbasket.com/media/uploads/p/l/40170342_1-the-man-company-beard-growth-oil-almond-thyme-hair-oil.jpg,Beauty & Hygiene,ITEM3232,kg,350,704,Stores-WH
Item,Divine Restorative Night Creme,795,https://www.bigbasket.com/media/uploads/p/l/40176463_7-lotus-organics-divine-restorative-night-creme.jpg,Beauty & Hygiene,ITEM3233,kg,795,948,Stores-WH
Item,"Canada - Weightless Matte Finish Foundation Mini, Ivory 01",199,https://www.bigbasket.com/media/uploads/p/l/40188798_1-faces-canada-weightless-matte-finish-foundation-mini-ivory-01.jpg,Beauty & Hygiene,ITEM3234,kg,199,231,Stores-WH
Item,"Red Onion Oil With Jojoba, Argan & Black Seed Oil",799,https://www.bigbasket.com/media/uploads/p/l/40185456_2-qraa-men-red-onion-oil-with-jojoba-argan-black-seed-oil.jpg,Beauty & Hygiene,ITEM3235,kg,799,534,Stores-WH
Item,"After Hair Removal Lotion - With Camellia And Chamomile Extracts, Reduces Razor Bumps",550,https://www.bigbasket.com/media/uploads/p/l/40229369_1-sanfe-after-hair-removal-lotion-with-camellia-and-chamomile-extracts-reduces-razor-bumps.jpg,Beauty & Hygiene,ITEM3236,kg,550,504,Stores-WH
Item,"Canada - Ultime Pro HD Intense Matte Lips + Primer, Wine Shot",799,https://www.bigbasket.com/media/uploads/p/l/40188778_2-faces-canada-ultime-pro-hd-intense-matte-lips-primer-wine-shot.jpg,Beauty & Hygiene,ITEM3237,kg,799,160,Stores-WH
Item,Ultime Pro Blend Finity Stick Foundation,799,https://www.bigbasket.com/media/uploads/p/l/40146665_1-faces-ultime-pro-blend-finity-stick-foundation.jpg,Beauty & Hygiene,ITEM3238,kg,799,627,Stores-WH
Item,Fashion Brow Pencil - Grey,205,https://www.bigbasket.com/media/uploads/p/l/40187175_3-maybelline-new-york-fashion-brow-pencil-grey.jpg,Beauty & Hygiene,ITEM3239,kg,205,94,Stores-WH
Item,Soothe-N-Clean Micellar Water,199,https://www.bigbasket.com/media/uploads/p/l/40195627_1-iba-soothe-n-clean-micellar-water.jpg,Beauty & Hygiene,ITEM3240,kg,199,792,Stores-WH
Item,"Hair Oil In Lotion - Non-sticky Formula, With Deep Nourishing",300,https://www.bigbasket.com/media/uploads/p/l/40225225_1-sesa-hair-oil-in-lotion-non-sticky-formula-with-deep-nourishing.jpg,Beauty & Hygiene,ITEM3241,kg,300,589,Stores-WH
Item,Hello Sun SunBlock & Anti-Tan Lotion SPF40,190,https://www.bigbasket.com/media/uploads/p/l/40170456_6-joy-hello-sun-sunblock-anti-tan-lotion-spf40.jpg,Beauty & Hygiene,ITEM3242,kg,190,105,Stores-WH
Item,The Perfect Pout Sheer Creme Lust Lipstick - Rich In Moisturising Properties,225,https://www.bigbasket.com/media/uploads/p/l/40219663_1-bella-voste-the-perfect-pout-sheer-creme-lust-lipstick-rich-in-moisturising-properties.jpg,Beauty & Hygiene,ITEM3243,kg,225,831,Stores-WH
Item,"Tandoori Catla Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",245,https://www.bigbasket.com/media/uploads/p/l/40240458_4-fresho-tandoori-catla-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,"Eggs, Meat & Fish",ITEM3244,kg,245,537,Stores-WH
Item,"Tandoori Catla Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",147,https://www.bigbasket.com/media/uploads/p/l/40240459_4-fresho-tandoori-catla-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,"Eggs, Meat & Fish",ITEM3245,kg,147,642,Stores-WH
Item,"Mutton Goat Kid - Ribs Chop, Fresh & Flavourful, 10 To 16 pcs",763,https://www.bigbasket.com/media/uploads/p/l/40227658_2-fresho-mutton-goat-kid-ribs-chop-fresh-flavourful.jpg,"Eggs, Meat & Fish",ITEM3246,kg,763,733,Stores-WH
Item,"Mutton Goat Kid - Ribs Chop, Tender & Juicy, 5 To 8 pcs",429,https://www.bigbasket.com/media/uploads/p/l/40227659_2-fresho-mutton-goat-kid-ribs-chop-tender-juicy.jpg,"Eggs, Meat & Fish",ITEM3247,kg,429,687,Stores-WH
Item,"Mutton Goat Kid - Ribs Chop, Fresh & Tender",1458,https://www.bigbasket.com/media/uploads/p/l/40227660_2-fresho-mutton-goat-kid-ribs-chop-fresh-tender.jpg,"Eggs, Meat & Fish",ITEM3248,kg,1458,67,Stores-WH
Item,Eterna Mascara with Herbals,400,https://www.bigbasket.com/media/uploads/p/l/40212352_4-eyetex-dazller-eterna-mascara-with-herbals.jpg,Beauty & Hygiene,ITEM3249,kg,400,648,Stores-WH
Item,Curry Leaves,5.19,https://www.bigbasket.com/media/uploads/p/l/40067366_4-fresho-curry-leaves.jpg,Fruits & Vegetables,ITEM3250,kg,5,758,Stores-WH
Item,All You Need - 6 Serum Sheet Masks,749,https://www.bigbasket.com/media/uploads/p/l/40250758_1-skin-fx-all-you-need-6-serum-sheet-masks.jpg,Beauty & Hygiene,ITEM3251,kg,749,649,Stores-WH
Item,"Long Lasting Make-Up Fixer - Dewy Glow Look, Silk Matte Effect, 5-Second Quick-dry, Paraben-free",190,https://www.bigbasket.com/media/uploads/p/l/40232162_1-blue-heaven-long-lasting-make-up-fixer-dewy-glow-look-silk-matte-effect-5-second-quick-dry-paraben-free.jpg,Beauty & Hygiene,ITEM3252,kg,190,539,Stores-WH
Item,Long Lasting Make-Up Fixer,325,https://www.bigbasket.com/media/uploads/p/l/40188475_4-blue-heaven-long-lasting-make-up-fixer.jpg,Beauty & Hygiene,ITEM3253,kg,325,921,Stores-WH
